,channel,event,timestamp,type,userId
81626,client,First Contentful Paint,2020-01-11 02:38:56.909,track,anon0102
81627,client,App Timing Metric,2020-01-11 02:38:57.462,track,anon0148
81628,client,App Timing Metric,2020-01-11 02:38:57.750,track,anon0148
81629,client,Page Call Duplicated,2020-01-11 02:38:57.757,track,anon0148
81630,client,First Input Delay,2020-01-11 02:38:58.850,track,anon0102
81631,server,Password Submitted,2020-01-11 02:38:59.188,track,anon0065
81632,client,User Logged In,2020-01-11 02:38:59.360,track,anon0102
81633,client,First Paint,2020-01-11 02:38:59.835,track,anon0102
81634,client,First Contentful Paint,2020-01-11 02:38:59.859,track,anon0102
81635,client,First Input Delay,2020-01-11 02:39:04.185,track,anon0102
81636,client,generic06 Clicked,2020-01-11 02:39:05.009,track,anon0102
81637,server,Tracking Plan Saved,2020-01-11 02:39:10.969,track,anon0154
81638,client,App Timing Metric,2020-01-11 02:39:15.566,track,anon0009
81639,server,Tracking Plan Saved,2020-01-11 02:39:23.329,track,anon0154
81640,server,Tracking Plan Saved,2020-01-11 02:39:31.254,track,anon0154
81641,client,Checklist Item Expanded,2020-01-11 02:39:34.108,track,anon0104
81642,client,App Timing Metric,2020-01-11 02:39:36.825,track,anon0104
81643,client,Viewed Integration,2020-01-11 02:39:37.210,track,anon0104
81644,server,generic18 Enabled,2020-01-11 02:39:40.081,track,anon0102
81645,client,Side Nav Clicked,2020-01-11 02:40:00.956,track,anon0031
81646,client,Side Nav Clicked generic04,2020-01-11 02:40:00.962,track,anon0031
81647,server,Tracking Plan Saved,2020-01-11 02:40:11.124,track,anon0154
81648,client,Clicked Catalog Integration,2020-01-11 02:40:11.480,track,anon0031
81649,client,Clicked Catalog Integration,2020-01-11 02:40:16.589,track,anon0031
81650,server,Tracking Plan Saved,2020-01-11 02:40:22.612,track,anon0154
81651,client,Clicked Catalog Integration,2020-01-11 02:40:27.659,track,anon0031
81652,server,Tracking Plan Saved,2020-01-11 02:40:29.538,track,anon0154
81653,client,Debugger Call Clicked,2020-01-11 02:40:41.805,track,anon0158
81654,client,Debugger Call Clicked,2020-01-11 02:40:45.199,track,anon0158
81655,client,Debugger Call Clicked,2020-01-11 02:41:01.931,track,anon0006
81656,server,Tracking Plan Saved,2020-01-11 02:41:11.092,track,anon0154
81657,client,App Timing Metric,2020-01-11 02:41:16.627,track,anon0087
81658,client,Unread Notification Count Displayed,2020-01-11 02:41:16.690,track,anon0087
81659,client,App Timing Metric,2020-01-11 02:41:16.710,track,anon0087
81660,client,App Timing Metric,2020-01-11 02:41:16.729,track,anon0087
81661,client,App Timing Metric,2020-01-11 02:41:16.801,track,anon0087
81662,client,Unread Notification Count Displayed,2020-01-11 02:41:16.840,track,anon0087
81663,client,App Timing Metric,2020-01-11 02:41:16.900,track,anon0087
81664,server,Tracking Plan Saved,2020-01-11 02:41:25.096,track,anon0154
81665,server,Tracking Plan Saved,2020-01-11 02:41:25.211,track,anon0154
81666,server,Tracking Plan Connection Changed,2020-01-11 02:41:26.768,track,anon0154
81667,server,generic18 Enabled,2020-01-11 02:41:26.912,track,anon0102
81668,server,Tracking Plan Saved,2020-01-11 02:41:32.115,track,anon0154
81669,client,generic06 Sidesheet Closed,2020-01-11 02:41:33.587,track,anon0102
81670,client,App Timing Metric,2020-01-11 02:41:37.009,track,anon0102
81671,client,First Contentful Paint,2020-01-11 02:41:42.582,track,
81672,client,App Timing Metric,2020-01-11 02:41:42.863,track,
81673,client,First Contentful Paint,2020-01-11 02:41:42.866,track,
81674,client,First Contentful Paint,2020-01-11 02:41:43.383,track,
81675,client,App Timing Metric,2020-01-11 02:41:43.384,track,
81676,client,First Contentful Paint,2020-01-11 02:41:43.418,track,
81677,client,App Timing Metric,2020-01-11 02:41:43.419,track,
81678,client,First Contentful Paint,2020-01-11 02:41:45.684,track,
81679,client,App Timing Metric,2020-01-11 02:41:45.684,track,
81680,client,First Input Delay,2020-01-11 02:41:50.201,track,
81681,client,First Input Delay,2020-01-11 02:41:50.211,track,
81682,client,Signup Page Viewed,2020-01-11 02:41:50.287,track,
81683,client,Signup Page Viewed,2020-01-11 02:41:50.312,track,
81684,client,Signup Page Viewed,2020-01-11 02:41:50.525,track,
81685,client,First Input Delay,2020-01-11 02:41:50.672,track,
81686,client,Signup Page Viewed,2020-01-11 02:41:50.700,track,
81687,client,First Input Delay,2020-01-11 02:41:50.767,track,
81688,client,Signup Page Viewed,2020-01-11 02:41:53.347,track,
81689,client,First Input Delay,2020-01-11 02:41:53.827,track,
81690,server,Tracking Plan Saved,2020-01-11 02:42:10.881,track,anon0154
81691,client,App Timing Metric,2020-01-11 02:42:15.579,track,anon0009
81692,client,Side Nav Clicked,2020-01-11 02:42:43.958,track,anon0102
81693,client,Side Nav Clicked Settings,2020-01-11 02:42:43.961,track,anon0102
81694,client,App Timing Metric,2020-01-11 02:42:44.897,track,anon0102
81695,client,generic29 Nav Link Clicked,2020-01-11 02:42:49.596,track,anon0102
81696,server,Tracking Plan Saved,2020-01-11 02:42:55.718,track,anon0154
81697,server,Tracking Plan Saved,2020-01-11 02:43:10.994,track,anon0154
81698,client,Side Nav Clicked,2020-01-11 02:43:22.328,track,anon0031
81699,client,Side Nav Clicked generic30,2020-01-11 02:43:22.352,track,anon0031
81700,server,Tracking Plan Saved,2020-01-11 02:43:23.862,track,anon0154
81701,client,Clicked Catalog Integration,2020-01-11 02:43:28.480,track,anon0031
81702,client,App Timing Metric,2020-01-11 02:43:29.236,track,anon0031
81703,server,Tracking Plan Saved,2020-01-11 02:43:31.386,track,anon0154
81704,client,Side Nav Clicked,2020-01-11 02:43:49.760,track,anon0031
81705,client,Clicked Add generic23,2020-01-11 02:43:54.525,track,anon0031
81706,client,First Contentful Paint,2020-01-11 02:43:58.953,track,
81707,client,Clicked Catalog View All,2020-01-11 02:43:58.964,track,anon0031
81708,client,Page Call Duplicated,2020-01-11 02:43:58.998,track,
81709,client,Page Call Duplicated,2020-01-11 02:44:00.450,track,
81710,client,Clicked Catalog Integration,2020-01-11 02:44:00.724,track,anon0031
81711,client,Page Call Duplicated,2020-01-11 02:44:02.250,track,
81712,client,Page Call Duplicated,2020-01-11 02:44:02.975,track,
81713,client,Page Call Duplicated,2020-01-11 02:44:03.822,track,
81714,client,Page Call Duplicated,2020-01-11 02:44:04.474,track,
81715,client,App Timing Metric,2020-01-11 02:44:05.559,track,anon0010
81716,server,Tracking Plan Saved,2020-01-11 02:44:10.931,track,anon0154
81717,client,Debugger Call Clicked,2020-01-11 02:44:18.448,track,anon0036
81718,client,Debugger Call Clicked,2020-01-11 02:44:18.837,track,anon0036
81719,client,Side Nav Clicked,2020-01-11 02:44:22.850,track,anon0031
81720,client,Side Nav Clicked generic04,2020-01-11 02:44:22.868,track,anon0031
81721,server,Tracking Plan Saved,2020-01-11 02:44:24.664,track,anon0154
81722,client,Debugger Call Clicked,2020-01-11 02:44:24.938,track,anon0036
81723,client,Debugger Call Clicked,2020-01-11 02:44:26.297,track,anon0036
81724,client,Debugger Call Clicked,2020-01-11 02:44:26.890,track,anon0036
81725,client,Debugger Call Clicked,2020-01-11 02:44:27.622,track,anon0036
81726,client,Catalog Sidebar Searched,2020-01-11 02:44:28.326,track,anon0031
81727,client,Debugger Call Clicked,2020-01-11 02:44:28.415,track,anon0036
81728,client,Clicked Wishlist Integration Request Logo,2020-01-11 02:44:30.438,track,anon0031
81729,server,Tracking Plan Saved,2020-01-11 02:44:31.496,track,anon0154
81730,client,Debugger Call Clicked,2020-01-11 02:44:34.003,track,anon0036
81731,client,Clicked Catalog Integration,2020-01-11 02:44:39.977,track,anon0031
81732,client,First Paint,2020-01-11 02:44:41.240,track,anon0123
81733,client,First Contentful Paint,2020-01-11 02:44:41.249,track,anon0123
81734,client,Signup Page Viewed,2020-01-11 02:44:41.277,track,anon0123
81735,client,App Timing Metric,2020-01-11 02:44:42.239,track,anon0147
81736,client,App Timing Metric,2020-01-11 02:44:42.432,track,anon0147
81737,client,App Timing Metric,2020-01-11 02:44:42.432,track,anon0147
81738,client,generic01 Viewed generic30,2020-01-11 02:44:42.435,track,anon0147
81739,client,App Timing Metric,2020-01-11 02:44:42.442,track,anon0147
81740,client,App Timing Metric,2020-01-11 02:44:42.602,track,anon0147
81741,client,App Timing Metric,2020-01-11 02:44:42.620,track,anon0147
81742,client,App Timing Metric,2020-01-11 02:44:42.848,track,anon0147
81743,client,Side Nav Clicked,2020-01-11 02:44:54.812,track,anon0031
81744,client,Side Nav Clicked generic30,2020-01-11 02:44:54.827,track,anon0031
81745,client,Catalog Sidebar Searched,2020-01-11 02:45:00.642,track,anon0031
81746,client,Clicked Wishlist Integration Request Logo,2020-01-11 02:45:01.202,track,anon0031
81747,server,Tracking Plan Saved,2020-01-11 02:45:11.282,track,anon0154
81748,server,Tracking Plan Saved,2020-01-11 02:45:11.437,track,anon0154
81749,server,Tracking Plan Connection Changed,2020-01-11 02:45:12.461,track,anon0154
81750,client,Side Nav Clicked,2020-01-11 02:45:15.486,track,anon0031
81751,client,App Timing Metric,2020-01-11 02:45:15.592,track,anon0009
81752,client,Side Nav Clicked,2020-01-11 02:45:16.280,track,anon0031
81753,client,Side Nav Clicked generic04,2020-01-11 02:45:16.297,track,anon0031
81754,client,Catalog Sidebar Searched,2020-01-11 02:45:21.625,track,anon0031
81755,server,Tracking Plan Saved,2020-01-11 02:45:23.448,track,anon0154
81756,client,Debugger Call Clicked,2020-01-11 02:45:30.525,track,anon0036
81757,client,Catalog Sidebar Searched,2020-01-11 02:45:30.821,track,anon0031
81758,server,Tracking Plan Saved,2020-01-11 02:45:33.990,track,anon0154
81759,client,Catalog Sidebar Searched,2020-01-11 02:45:35.036,track,anon0031
81760,client,Catalog Sidebar Searched,2020-01-11 02:45:39.531,track,anon0031
81761,client,Catalog Sidebar Searched,2020-01-11 02:45:45.259,track,anon0031
81762,client,Catalog Sidebar Searched,2020-01-11 02:45:49.366,track,anon0031
81763,client,First Paint,2020-01-11 02:46:06.601,track,anon0049
81764,client,First Contentful Paint,2020-01-11 02:46:06.603,track,anon0049
81765,server,Tracking Plan Saved,2020-01-11 02:46:11.007,track,anon0154
81766,server,Tracking Plan Saved,2020-01-11 02:46:24.019,track,anon0154
81767,server,Tracking Plan Saved,2020-01-11 02:46:33.133,track,anon0154
81768,client,App Timing Metric,2020-01-11 02:46:34.929,track,anon0049
81769,client,First Paint,2020-01-11 02:46:34.936,track,anon0049
81770,client,First Contentful Paint,2020-01-11 02:46:34.952,track,anon0049
81771,client,First Input Delay,2020-01-11 02:46:39.633,track,anon0049
81772,client,App Timing Metric,2020-01-11 02:46:48.111,track,anon0092
81773,client,App Timing Metric,2020-01-11 02:46:48.112,track,anon0092
81774,client,First Contentful Paint,2020-01-11 02:46:59.429,track,anon0173
81775,client,First Paint,2020-01-11 02:46:59.429,track,anon0173
81776,client,App Timing Metric,2020-01-11 02:46:59.451,track,anon0173
81777,client,First Input Delay,2020-01-11 02:47:03.955,track,anon0173
81778,client,App Timing Metric,2020-01-11 02:47:04.706,track,anon0173
81779,server,Tracking Plan Saved,2020-01-11 02:47:07.111,track,anon0154
81780,client,generic29 Nav Link Clicked,2020-01-11 02:47:07.429,track,anon0173
81781,server,Tracking Plan Connection Changed,2020-01-11 02:47:08.165,track,anon0154
81782,client,First Paint,2020-01-11 02:47:10.814,track,anon0021
81783,client,First Contentful Paint,2020-01-11 02:47:10.820,track,anon0021
81784,client,Page Call Duplicated,2020-01-11 02:47:10.837,track,anon0021
81785,server,Tracking Plan Saved,2020-01-11 02:47:10.886,track,anon0154
81786,client,App Timing Metric,2020-01-11 02:47:11.841,track,anon0021
81787,client,First Input Delay,2020-01-11 02:47:15.933,track,anon0021
81788,client,Notification Banner Shown,2020-01-11 02:47:16.642,track,anon0021
81789,client,App Timing Metric,2020-01-11 02:47:16.749,track,anon0021
81790,server,Tracking Plan Saved,2020-01-11 02:47:24.836,track,anon0154
81791,server,Tracking Plan Saved,2020-01-11 02:47:31.898,track,anon0154
81792,client,First Paint,2020-01-11 02:47:52.082,track,anon0173
81793,client,App Timing Metric,2020-01-11 02:47:52.103,track,anon0173
81794,client,First Contentful Paint,2020-01-11 02:47:52.124,track,anon0173
81795,client,App Timing Metric,2020-01-11 02:47:54.299,track,anon0173
81796,client,App Timing Metric,2020-01-11 02:47:54.349,track,anon0173
81797,client,First Input Delay,2020-01-11 02:47:54.865,track,anon0173
81798,client,First Paint,2020-01-11 02:48:10.339,track,anon0098
81799,client,First Contentful Paint,2020-01-11 02:48:10.352,track,anon0098
81800,client,App Timing Metric,2020-01-11 02:48:10.411,track,anon0098
81801,client,Page Call Duplicated,2020-01-11 02:48:10.416,track,anon0098
81802,server,Tracking Plan Saved,2020-01-11 02:48:10.949,track,anon0154
81803,client,First Input Delay,2020-01-11 02:48:15.517,track,anon0098
81804,client,App Timing Metric,2020-01-11 02:48:15.617,track,anon0009
81805,client,App Timing Metric,2020-01-11 02:48:16.473,track,anon0098
81806,client,App Timing Metric,2020-01-11 02:48:17.814,track,anon0098
81807,client,Side Nav Clicked,2020-01-11 02:48:22.273,track,anon0098
81808,client,App Timing Metric,2020-01-11 02:48:23.436,track,anon0098
81809,server,Tracking Plan Saved,2020-01-11 02:48:24.427,track,anon0154
81810,client,generic29 Nav Link Clicked,2020-01-11 02:48:27.995,track,anon0173
81811,client,generic29 Nav Link Clicked,2020-01-11 02:48:29.215,track,anon0173
81812,client,App Timing Metric,2020-01-11 02:48:31.057,track,anon0089
81813,client,App Timing Metric,2020-01-11 02:48:31.063,track,anon0089
81814,server,Tracking Plan Saved,2020-01-11 02:48:32.501,track,anon0154
81815,client,App Timing Metric,2020-01-11 02:48:35.525,track,anon0098
81816,client,generic23 Overview Link Clicked,2020-01-11 02:48:37.386,track,anon0098
81817,server,generic0120 Run Failed,2020-01-11 02:48:40.185,track,anon0170
81818,client,Catalog Category Clicked,2020-01-11 02:48:45.794,track,anon0098
81819,client,Debugger Call Clicked,2020-01-11 02:48:50.184,track,anon0173
81820,server,Password Submitted,2020-01-11 02:48:50.940,track,anon0065
81821,client,Debugger Call Clicked,2020-01-11 02:48:59.401,track,anon0173
81822,client,Catalog Sidebar Searched,2020-01-11 02:49:00.061,track,anon0098
81823,client,generic29 Nav Link Clicked,2020-01-11 02:49:00.574,track,anon0173
81824,client,Catalog Sidebar Searched,2020-01-11 02:49:07.376,track,anon0098
81825,server,Tracking Plan Saved,2020-01-11 02:49:10.923,track,anon0154
81826,client,generic29 Nav Link Clicked,2020-01-11 02:49:15.419,track,anon0098
81827,client,Catalog Category Clicked,2020-01-11 02:49:15.429,track,anon0098
81828,client,Catalog Sidebar Searched,2020-01-11 02:49:18.939,track,anon0098
81829,server,Tracking Plan Saved,2020-01-11 02:49:25.962,track,anon0154
81830,client,First Paint,2020-01-11 02:49:31.760,track,anon0096
81831,client,First Contentful Paint,2020-01-11 02:49:31.769,track,anon0096
81832,client,App Timing Metric,2020-01-11 02:49:31.781,track,anon0096
81833,client,Page Call Duplicated,2020-01-11 02:49:31.790,track,anon0096
81834,client,First Input Delay,2020-01-11 02:49:34.156,track,anon0096
81835,client,App Timing Metric,2020-01-11 02:49:34.674,track,anon0096
81836,client,App Timing Metric,2020-01-11 02:49:36.387,track,anon0163
81837,server,Tracking Plan Saved,2020-01-11 02:49:37.524,track,anon0154
81838,client,Catalog Sidebar Searched,2020-01-11 02:49:49.217,track,anon0098
81839,client,Catalog Sidebar Searched,2020-01-11 02:49:51.960,track,anon0098
81840,client,Catalog Sidebar Searched,2020-01-11 02:49:57.578,track,anon0098
81841,client,App Timing Metric,2020-01-11 02:49:58.986,track,anon0027
81842,client,App Timing Metric,2020-01-11 02:49:59.194,track,anon0027
81843,client,App Timing Metric,2020-01-11 02:49:59.195,track,anon0027
81844,client,Clicked Catalog Integration,2020-01-11 02:49:59.218,track,anon0098
81845,client,App Timing Metric,2020-01-11 02:50:00.724,track,anon0098
81846,server,generic0120 Run Failed,2020-01-11 02:50:01.570,track,anon0093
81847,server,Tracking Plan Saved,2020-01-11 02:50:10.964,track,anon0154
81848,client,Clicked Configure generic32,2020-01-11 02:50:11.988,track,anon0098
81849,client,App Timing Metric,2020-01-11 02:50:13.414,track,anon0098
81850,client,Viewed Integration,2020-01-11 02:50:14.150,track,anon0098
81851,client,App Timing Metric,2020-01-11 02:50:14.386,track,anon0098
81852,client,App Timing Metric,2020-01-11 02:50:21.211,track,anon0001
81853,client,App Timing Metric,2020-01-11 02:50:21.477,track,anon0001
81854,client,Viewed lockout,2020-01-11 02:50:21.478,track,anon0001
81855,server,Tracking Plan Saved,2020-01-11 02:50:23.494,track,anon0154
81856,server,Tracking Plan Saved,2020-01-11 02:50:32.703,track,anon0154
81857,client,Side Nav Clicked,2020-01-11 02:50:34.595,track,anon0098
81858,server,Tracking Plan Saved,2020-01-11 02:51:10.900,track,anon0154
81859,client,App Timing Metric,2020-01-11 02:51:15.596,track,anon0009
81860,server,Tracking Plan Saved,2020-01-11 02:51:27.024,track,anon0154
81861,client,App Timing Metric,2020-01-11 02:51:32.490,track,anon0014
81862,client,Network Error,2020-01-11 02:51:34.032,track,anon0014
81863,client,Page Call Duplicated,2020-01-11 02:51:34.180,track,anon0014
81864,server,Tracking Plan Saved,2020-01-11 02:51:35.518,track,anon0154
81865,server,Tracking Plan Saved,2020-01-11 02:52:11.020,track,anon0154
81866,client,App Timing Metric,2020-01-11 02:52:20.459,track,anon0150
81867,client,App Timing Metric,2020-01-11 02:52:20.460,track,anon0150
